legenda;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados;dados
nao_queda_levantar;5.507;-2.787;7.321;9.576;5.44;-2.782;7.312;9.529;5.521;-2.787;7.341;9.599;5.492;-2.82;7.25;9.522;5.061;-2.284;7.561;9.381;5.693;-2.605;7.207;9.546;4.678;-2.054;7.853;9.369;5.555;-2.787;7.609;9.824;4.793;-7.116;7.69;11.521;3.318;-5.875;3.998;7.843;2.04;-8.102;1.623;8.511;2.107;-9.404;1.695;9.785;2.16;-9.294;1.891;9.728;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735;2.069;-9.28;2.093;9.735
nao_queda_levantar;5.397;-2.811;7.35;9.542;5.325;-2.806;7.36;9.507;4.889;-3.141;7.096;9.172;5.641;-1.848;7.197;9.329;5.416;-2.332;7.226;9.326;6.397;-4.779;9.069;12.084;6.033;-7.001;7.575;11.95;3.342;-6.795;4.161;8.64;1.36;-7.906;1.489;8.159;1.331;-9.855;1.283;10.027;2.246;-9.515;1.408;9.877;1.949;-9.361;1.451;9.671;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708;1.949;-9.385;1.537;9.708
nao_queda_levantar;5.516;-2.844;7.312;9.591;5.511;-2.816;7.321;9.587;5.511;-2.83;7.317;9.587;5.578;-3.237;7.01;9.526;5.689;-2.064;7.575;9.696;5.535;-1.81;8.121;9.993;4.793;-2.595;8.001;9.682;5.329;-7.058;8.059;11.965;4.659;-6.732;5.296;9.751;1.662;-7.575;1.676;7.934;0.867;-9.428;1.322;9.56;1.599;-9.352;1.489;9.604;1.561;-9.577;1.638;9.84;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649;1.484;-9.491;0.91;9.649
nao_queda_levantar;5.32;-2.476;7.633;9.627;5.344;-2.48;7.566;9.589;5.282;-2.495;7.585;9.573;5.296;-2.523;7.556;9.566;5.363;-2.466;7.7;9.702;5.272;-2.514;7.633;9.611;5.329;-2.485;7.594;9.605;5.315;-2.466;7.57;9.573;5.32;-2.471;7.59;9.592;5.248;-2.471;7.594;9.556;5.339;-2.495;7.618;9.632;5.368;-2.5;7.642;9.668;5.329;-2.48;7.618;9.623;5.329;-2.538;7.594;9.619;5.334;-2.504;7.614;9.628;5.334;-2.514;7.604;9.623;5.339;-2.519;7.599;9.623;5.306;-2.495;7.599;9.598;5.282;-2.476;7.585;9.568;5.296;-2.495;7.609;9.6;5.272;-2.485;7.561;9.547;5.234;-2.523;7.59;9.558;5.325;-2.543;7.614;9.632;5.272;-2.466;7.623;9.591;5.171;-2.356;7.523;9.428;4.994;-2.591;7.46;9.344;5.033;-2.796;7.46;9.424;5.363;-2.954;7.441;9.636;5.373;-3.165;7.36;9.646;5.296;-3.39;7.173;9.539;5.325;-3.443;6.972;9.424;5.329;-3.285;6.819;9.257;5.119;-2.725;7.154;9.209;5.023;-2.169;7.863;9.579;4.884;-1.963;8.016;9.59;5.128;-1.642;8.03;9.669;5.535;-1.537;8.365;10.148;5.492;-1.46;7.834;9.678;5.775;-1.561;7.858;9.876;5.756;-1.829;8.164;10.155;5.741;-1.911;7.503;9.639;5.464;-1.891;7.901;9.79;5.277;-2.164;7.815;9.675;4.927;-2.011;7.791;9.435;5.004;-1.815;7.858;9.491;5.095;-1.762;8.169;9.788;4.779;-2.284;8.413;9.942;4.985;-2.557;8.337;10.044;5.277;-2.212;8.27;10.056
nao_queda_levantar;5.818;-1.834;7.374;9.57;5.827;-1.867;7.427;9.623;5.808;-1.815;7.35;9.542;5.832;-1.92;7.417;9.629;5.808;-1.82;7.642;9.77;5.976;0.01;7.47;9.566;5.239;-1.575;7.259;9.09;7.226;-4.659;8.092;11.807;4.051;-6.436;6.924;10.284;2.964;-6.325;3.816;7.96;2.169;-8.547;2.193;9.087;2.188;-9.203;1.92;9.653;2.131;-9.481;1.528;9.837;1.901;-9.39;1.326;9.672;2.184;-9.309;1.772;9.724;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738;1.93;-9.4;1.662;9.738
nao_queda_levantar;5.382;-3.28;7.307;9.65;5.416;-3.256;7.278;9.639;5.373;-3.199;7.197;9.534;5.095;-3.768;7.087;9.507;5.77;-2.193;7.944;10.06;5.291;-3.361;7.657;9.895;5.148;-4.673;8.543;11.014;3.764;-7.317;7.25;10.966;2.887;-7.259;4.875;9.208;2.662;-8.667;2.332;9.362;0.627;-8.447;0.934;8.521;1.633;-9.562;1.58;9.829;1.638;-9.38;1.652;9.665;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702;1.839;-9.376;1.686;9.702
nao_queda_levantar;5.622;-2.859;7.254;9.613;5.636;-2.82;7.298;9.642;5.444;-2.801;7.379;9.588;6.158;-3.285;6.407;9.474;5.784;-1.925;7.585;9.731;5.617;-3.596;7.738;10.216;5.239;-4.903;8.442;11.079;3.84;-7.513;6.871;10.882;2.169;-5.31;3.103;6.522;0.479;-7.963;0.828;8.02;1.417;-9.481;0.656;9.609;1.781;-9.452;1.518;9.738;1.499;-9.448;1.513;9.685;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864;1.408;-9.668;1.36;9.864
nao_queda_levantar;5.837;-2.72;7.068;9.561;5.799;-3.093;6.924;9.547;6.378;-2.27;7.317;9.968;6.163;-1.235;7.614;9.873;6.124;-4.152;7.417;10.477;4.755;-6.986;9.443;12.672;4.41;-6.469;5.511;9.575;2.016;-7.685;1.834;8.154;1.676;-9.711;0.795;9.886;2.112;-8.954;1.906;9.395;2.251;-8.926;2.131;9.448;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84;2.428;-9.323;2.002;9.84
nao_queda_levantar;5.823;-2.547;7.259;9.648;5.808;-2.394;7.207;9.561;5.904;-2.169;7.269;9.612;6.129;-2.289;7.518;9.966;5.684;-2.102;7.446;9.6;5.516;-1.633;7.556;9.497;5.43;-1.049;7.896;9.64;5.363;-1.293;8.135;9.83;5.353;-1.489;8.246;9.943;5.42;-1.796;7.824;9.686;5.44;-1.585;7.762;9.61;5.832;-2.231;7.484;9.747;6.053;-2.854;7.029;9.705;5.995;-2.825;7.005;9.644;6.005;-3.194;7.044;9.791;6.086;-3.122;6.718;9.588;5.775;-3.443;7.053;9.744;5.382;-3.007;7.144;9.437;5.717;-3.606;7.594;10.167;5.784;-3.543;7.891;10.406;4.994;-3.448;8.068;10.096;4.951;-3.654;8.193;10.246;6.474;-3.61;9.304;11.896;6.072;-3.721;9.313;11.724;5.382;-5.138;8.408;11.228;6.608;-5.181;8.054;11.635;6.46;-6.45;8.203;12.272;4.961;-6.953;8.217;11.852;5.181;-7.446;7.666;11.877;5.301;-7.714;8.15;12.411;4.855;-7.173;7.954;11.76;5.037;-6.876;7.614;11.429;5.258;-6.823;7.451;11.389;4.635;-6.613;6.905;10.625;4.439;-6.474;6.474;10.175;4.415;-6.718;6.46;10.313;3.965;-6.981;6.043;10.049;3.4;-6.665;5.473;9.27;3.405;-6.79;5.655;9.47;3.63;-6.838;5.229;9.342;3.998;-6.622;4.875;9.144;4.276;-6.9;4.86;9.461;4.013;-6.685;4.678;9.092;3.654;-5.981;4.065;8.102;3.433;-5.679;4.003;7.75;3.189;-6.144;3.51;7.761;2.796;-6.809;3.16;8.011;2.265;-7.13;2.409;7.859;1.772;-7.408;1.92;7.855
nao_queda_levantar;5.124;-2.816;7.685;9.656;5.143;-2.801;7.614;9.605;5.171;-2.586;7.676;9.61;4.956;-2.94;7.393;9.374;5.526;-2.969;7.13;9.497;4.927;-1.733;8.102;9.64;4.252;-3.563;7.843;9.607;5.488;-6.656;8.619;12.194;3.888;-6.594;5.411;9.374;1.891;-7.355;2.231;7.915;1.159;-9.85;1.566;10.041;2.188;-9.361;1.839;9.788;1.863;-9.337;1.954;9.72;2.054;-9.285;1.844;9.686;2.365;-9.347;2.045;9.856;1.762;-9.294;1.944;9.658;1.8;-9.337;2.045;9.727;1.982;-9.246;1.987;9.663;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726;2.03;-9.299;2.002;9.726
nao_queda_levantar;5.44;-2.911;7.446;9.67;5.329;-2.94;7.479;9.643;5.478;-2.873;7.494;9.717;5.133;-3.05;7.326;9.451;5.631;-2.662;6.833;9.246;5.593;-2.95;7.355;9.699;4.42;-3.97;9.074;10.846;4.803;-6.574;6.962;10.713;2.26;-5.832;3.883;7.362;1.106;-7.853;0.666;7.958;1.987;-9.519;1.326;9.815;2.38;-9.515;1.465;9.917;1.867;-9.548;1.374;9.826;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813;1.978;-9.476;1.609;9.813
nao_queda_levantar;6.201;-2.758;6.857;9.648;6.273;-2.782;6.732;9.613;6.134;-3.74;7.01;10.038;6.057;-2.356;7.719;10.091;6.551;-2.495;7.408;10.198;6.953;-5.55;9.222;12.814;5.511;-7.12;5.43;10.515;2.217;-7.403;2.591;8.15;1.197;-8.102;0.158;8.191;1.302;-9.572;1.125;9.726;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915;2.447;-9.519;1.302;9.915
nao_queda_levantar;4.836;-2.696;7.867;9.62;4.817;-2.634;7.915;9.633;4.851;-2.667;7.901;9.647;4.87;-2.672;7.853;9.619;4.827;-2.696;7.925;9.663;4.827;-2.715;7.834;9.594;4.803;-2.696;7.887;9.619;4.803;-2.672;7.839;9.573;4.875;-2.701;7.853;9.629;4.875;-2.739;7.93;9.703;4.87;-2.734;7.824;9.613;4.851;-2.672;7.791;9.558;4.779;-2.763;7.877;9.619;4.86;-2.682;7.882;9.64;4.879;-2.71;7.872;9.65;4.841;-2.634;7.872;9.609;4.836;-2.71;7.901;9.652;4.822;-2.653;7.848;9.586;4.851;-2.624;7.839;9.584;4.846;-2.672;7.839;9.595;4.855;-2.629;7.863;9.608;4.798;-2.658;7.843;9.571;4.851;-2.725;7.891;9.655;4.851;-2.667;7.843;9.6;4.836;-2.667;7.829;9.581;4.851;-2.667;7.882;9.631;4.865;-2.772;7.819;9.618;4.822;-2.658;7.819;9.563;4.851;-2.701;7.906;9.66;4.899;-2.744;7.796;9.607;4.784;-2.739;7.954;9.677;4.879;-2.801;7.887;9.688;4.769;-2.863;7.896;9.659;4.099;-1.867;6.981;8.308;4.492;-3.165;7.647;9.416;4.568;-3.376;8.547;10.263;4.401;-3.563;7.92;9.736;4.367;-3.716;7.274;9.262;4.286;-2.935;7.034;8.744;4.295;-2.365;7.58;9.028;4.626;-1.973;8.361;9.756;5.215;-2.073;8.854;10.482;5.555;-2.289;8.452;10.369;5.531;-2.107;7.652;9.674;5.229;-1.844;7.326;9.188;5.243;-1.791;7.609;9.412;5.282;-1.925;7.681;9.518;5.44;-2.045;7.901;9.808;5.239;-1.705;7.887;9.62
nao_queda_levantar;5.42;-3.247;7.221;9.595;5.464;-3.194;7.245;9.62;5.368;-3.117;7.197;9.504;5.234;-3.156;7.776;9.89;5.818;-2.346;7.259;9.594;5.708;-3.165;7.202;9.719;6.268;-5.358;9.481;12.565;4.329;-7.858;5.904;10.74;1.422;-7.551;2.116;7.97;1.36;-10.094;0.795;10.216;1.743;-9.73;1.221;9.96;1.422;-9.505;1.681;9.757;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85;1.231;-9.663;1.46;9.85
nao_queda_levantar;5.387;-2.777;7.389;9.556;5.401;-2.792;7.475;9.635;5.301;-2.749;7.412;9.518;5.669;-2.638;7.092;9.455;5.861;-2.121;7.192;9.517;5.559;-3.021;7.168;9.561;6.187;-5.277;8.729;11.93;4.587;-7.278;7.235;11.241;2.552;-7.149;2.849;8.108;0.244;-8.48;0.642;8.508;1.384;-9.491;1.322;9.682;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899;1.987;-9.524;1.824;9.899
